ordtype;uid;is_buy;qty;price;timestamp
new;347;True;67;95.4;2019-05-23 09:15:07.800
new;348;False;67;96.2;2019-05-23 09:15:07.800
new;349;False;33;95.9;2019-05-23 09:15:10.884
new;350;False;63;95.9;2019-05-23 09:15:10.889
new;351;True;23;95.85;2019-05-23 09:15:11.313
cancel;349;;33;;2019-05-23 09:15:11.313
new;352;True;15;95.75;2019-05-23 09:15:11.313
new;353;False;33;95.9;2019-05-23 09:15:11.334
cancel;323;;11;;2019-05-23 09:15:11.341
new;354;False;33;96.35;2019-05-23 09:15:11.341
cancel;298;;250;;2019-05-23 09:15:11.343
new;355;False;250;96.2;2019-05-23 09:15:11.343
cancel;310;;63;;2019-05-23 09:15:11.364
new;356;False;63;96.05;2019-05-23 09:15:11.364
cancel;342;;46;;2019-05-23 09:15:11.388
cancel;353;;33;;2019-05-23 09:15:11.400
cancel;302;;213;;2019-05-23 09:15:11.426
new;357;False;45;96.0;2019-05-23 09:15:12.730
new;358;False;203;96.1;2019-05-23 09:15:12.820
new;359;False;63;95.95;2019-05-23 09:15:15.903
cancel;261;;22;;2019-05-23 09:15:26.718
cancel;215;;33;;2019-05-23 09:15:26.718
new;360;True;10;95.6;2019-05-23 09:15:26.718
new;361;True;5;95.4;2019-05-23 09:15:26.719
new;362;False;11;95.9;2019-05-23 09:15:29.971
cancel;340;;47;;2019-05-23 09:15:29.973
new;363;False;33;95.9;2019-05-23 09:15:29.973
cancel;287;;1155;;2019-05-23 09:15:30.170
new;364;True;150;95.8;2019-05-23 09:15:30.170
cancel;363;;33;;2019-05-23 09:15:30.170
new;365;True;250;95.5;2019-05-23 09:15:30.172
cancel;347;;67;;2019-05-23 09:15:30.191
new;366;True;67;95.45;2019-05-23 09:15:30.191
cancel;344;;48;;2019-05-23 09:15:30.201
new;367;True;49;95.7;2019-05-23 09:15:31.260
new;368;True;33;95.8;2019-05-23 09:15:32.030
new;369;True;80;95.75;2019-05-23 09:15:32.031
cancel;362;;11;;2019-05-23 09:15:32.032
cancel;368;;33;;2019-05-23 09:15:34.530
cancel;369;;80;;2019-05-23 09:15:34.532
new;370;False;11;95.9;2019-05-23 09:15:34.546
cancel;370;;11;;2019-05-23 09:15:39.473
new;371;True;33;95.8;2019-05-23 09:15:47.453
cancel;371;;33;;2019-05-23 09:15:48.629
cancel;56;;32;;2019-05-23 09:15:59.877
modif;267;;6;;2019-05-23 09:16:00.379
cancel;366;;67;;2019-05-23 09:16:01.964
cancel;348;;67;;2019-05-23 09:16:01.966
new;372;False;11;95.9;2019-05-23 09:16:07.974
new;373;False;33;95.9;2019-05-23 09:16:44.749
cancel;337;;68;;2019-05-23 09:16:44.762
new;374;False;117;95.8;2019-05-23 09:16:44.768
cancel;341;;33;;2019-05-23 09:16:44.769
cancel;354;;33;;2019-05-23 09:16:44.769
new;375;False;130;95.85;2019-05-23 09:16:44.769
new;376;False;33;95.8;2019-05-23 09:16:44.769
new;377;True;1155;95.3;2019-05-23 09:16:44.770
cancel;326;;34;;2019-05-23 09:16:44.771
new;378;False;26;95.8;2019-05-23 09:16:44.771
new;379;False;142;95.8;2019-05-23 09:16:44.772
new;380;False;26;95.8;2019-05-23 09:16:44.772
new;381;False;18;95.85;2019-05-23 09:16:44.772
cancel;291;;250;;2019-05-23 09:16:44.772
new;382;False;34;95.85;2019-05-23 09:16:44.775
new;383;False;80;95.85;2019-05-23 09:16:44.775
new;384;False;11;95.8;2019-05-23 09:16:44.775
new;385;False;250;96.1;2019-05-23 09:16:44.775
cancel;357;;45;;2019-05-23 09:16:44.796
cancel;367;;49;;2019-05-23 09:16:44.799
new;386;False;95;95.8;2019-05-23 09:16:44.824
cancel;334;;11;;2019-05-23 09:16:44.824
cancel;328;;33;;2019-05-23 09:16:44.843
new;387;False;12;95.75;2019-05-23 09:16:44.880
new;388;False;3;95.75;2019-05-23 09:16:44.882
new;389;True;34;95.25;2019-05-23 09:16:44.882
cancel;224;;34;;2019-05-23 09:16:44.882
cancel;249;;1046;;2019-05-23 09:16:44.882
cancel;265;;611;;2019-05-23 09:16:44.882
new;390;False;190;95.75;2019-05-23 09:16:44.882
new;391;True;250;95.4;2019-05-23 09:16:44.882
cancel;365;;250;;2019-05-23 09:16:44.882
cancel;335;;70;;2019-05-23 09:16:44.882
new;392;False;16;95.75;2019-05-23 09:16:44.882
new;393;False;34;95.8;2019-05-23 09:16:44.883
cancel;358;;203;;2019-05-23 09:16:44.903
cancel;338;;63;;2019-05-23 09:16:44.905
cancel;359;;63;;2019-05-23 09:16:44.939
new;394;False;63;95.8;2019-05-23 09:16:44.941
cancel;372;;11;;2019-05-23 09:16:45.062
cancel;356;;63;;2019-05-23 09:16:45.131
new;395;False;63;95.95;2019-05-23 09:16:45.131
cancel;339;;15;;2019-05-23 09:16:45.206
new;396;True;1120;95.2;2019-05-23 09:16:45.206
cancel;350;;63;;2019-05-23 09:16:45.269
new;397;False;17;95.9;2019-05-23 09:16:45.407
new;398;True;80;95.6;2019-05-23 09:16:45.425
cancel;381;;18;;2019-05-23 09:16:45.565
cancel;325;;15;;2019-05-23 09:16:45.707
cancel;345;;206;;2019-05-23 09:16:45.759
new;399;False;63;95.8;2019-05-23 09:16:45.766
cancel;217;;33;;2019-05-23 09:16:45.798
cancel;398;;80;;2019-05-23 09:16:45.798
new;400;True;48;95.55;2019-05-23 09:16:45.825
new;401;False;50;95.85;2019-05-23 09:16:45.825
new;402;False;202;95.95;2019-05-23 09:16:46.241
new;403;True;221;95.45;2019-05-23 09:16:46.300
new;404;True;63;95.5;2019-05-23 09:16:47.015
cancel;380;;26;;2019-05-23 09:16:47.795
new;405;True;80;95.55;2019-05-23 09:16:47.796
new;406;True;63;95.3;2019-05-23 09:16:47.816
new;407;False;63;96.1;2019-05-23 09:16:47.816
cancel;378;;26;;2019-05-23 09:16:47.818
cancel;379;;142;;2019-05-23 09:16:47.838
cancel;386;;95;;2019-05-23 09:16:47.916
new;408;False;1032;96.05;2019-05-23 09:16:48.021
new;409;True;34;95.65;2019-05-23 09:16:57.771
new;410;False;17;95.85;2019-05-23 09:16:57.773
cancel;392;;16;;2019-05-23 09:16:57.773
cancel;390;;190;;2019-05-23 09:16:57.776
new;411;False;645;96.25;2019-05-23 09:16:57.776
cancel;393;;34;;2019-05-23 09:16:57.776
new;412;True;68;95.65;2019-05-23 09:16:57.802
cancel;401;;50;;2019-05-23 09:16:57.802
new;413;False;47;95.9;2019-05-23 09:16:59.120
cancel;412;;68;;2019-05-23 09:16:59.126
new;414;True;68;95.65;2019-05-23 09:16:59.130
cancel;396;;1120;;2019-05-23 09:17:05.255
new;415;True;34;95.7;2019-05-23 09:17:05.255
new;416;True;17;95.65;2019-05-23 09:17:05.256
new;417;True;80;95.7;2019-05-23 09:17:05.256
new;418;True;80;95.65;2019-05-23 09:17:05.256
new;419;True;75;95.7;2019-05-23 09:17:05.256
cancel;406;;63;;2019-05-23 09:17:05.256
new;420;True;63;95.35;2019-05-23 09:17:05.256
cancel;382;;34;;2019-05-23 09:17:05.256
cancel;400;;48;;2019-05-23 09:17:05.258
cancel;410;;17;;2019-05-23 09:17:05.259
cancel;417;;80;;2019-05-23 09:17:05.402
new;421;True;50;95.6;2019-05-23 09:17:06.480
new;422;False;34;95.85;2019-05-23 09:17:07.081
new;423;True;523;95.4;2019-05-23 09:17:11.944
new;424;False;523;96.1;2019-05-23 09:17:11.949
new;425;True;32;95.6;2019-05-23 09:17:12.080
new;426;False;32;95.9;2019-05-23 09:17:12.080
new;427;True;32;95.6;2019-05-23 09:17:12.080
new;428;False;32;95.9;2019-05-23 09:17:12.080
new;429;True;32;95.55;2019-05-23 09:17:13.581
new;430;False;32;95.95;2019-05-23 09:17:13.581
new;431;True;32;95.55;2019-05-23 09:17:13.581
new;432;False;32;95.95;2019-05-23 09:17:13.581
new;433;True;32;95.5;2019-05-23 09:17:15.080
new;434;False;32;96.0;2019-05-23 09:17:15.080
new;435;True;32;95.5;2019-05-23 09:17:15.080
new;436;False;32;96.0;2019-05-23 09:17:15.080
cancel;415;;34;;2019-05-23 09:17:34.426
new;437;False;17;95.85;2019-05-23 09:17:34.427
cancel;414;;68;;2019-05-23 09:17:45.110
new;438;True;91;95.7;2019-05-23 09:17:45.110
new;439;True;31;95.7;2019-05-23 09:17:45.112
cancel;438;;91;;2019-05-23 09:17:45.115
new;440;True;91;95.7;2019-05-23 09:17:45.127
cancel;420;;63;;2019-05-23 09:17:46.582
cancel;407;;63;;2019-05-23 09:17:46.584
cancel;440;;91;;2019-05-23 09:18:16.590
cancel;439;;31;;2019-05-23 09:18:16.590
new;441;True;77;95.7;2019-05-23 09:18:16.597
new;442;True;86;95.7;2019-05-23 09:18:16.635
new;443;True;31;95.7;2019-05-23 09:18:16.636
new;444;True;66;95.35;2019-05-23 09:18:41.210
new;445;False;66;96.15;2019-05-23 09:18:41.210
cancel;443;;31;;2019-05-23 09:18:49.970
new;446;True;32;95.7;2019-05-23 09:18:50.114
new;447;True;11;95.8;2019-05-23 09:18:50.121
new;448;True;63;95.8;2019-05-23 09:18:50.121
new;449;True;63;95.8;2019-05-23 09:18:50.121
new;450;False;34;96.3;2019-05-23 09:18:50.121
cancel;422;;34;;2019-05-23 09:18:50.121
cancel;389;;34;;2019-05-23 09:18:50.123
new;451;True;63;95.8;2019-05-23 09:18:50.123
cancel;451;;63;;2019-05-23 09:18:50.123
new;452;True;34;95.25;2019-05-23 09:18:50.123
cancel;437;;17;;2019-05-23 09:18:50.123
cancel;383;;80;;2019-05-23 09:18:50.123
cancel;452;;34;;2019-05-23 09:18:50.123
new;453;True;32;95.75;2019-05-23 09:18:50.123
new;454;True;19;95.7;2019-05-23 09:18:50.123
cancel;375;;130;;2019-05-23 09:18:50.123
new;455;False;33;96.35;2019-05-23 09:18:50.123
cancel;455;;33;;2019-05-23 09:18:50.123
new;456;False;16;95.85;2019-05-23 09:18:50.123
cancel;423;;523;;2019-05-23 09:18:50.123
new;457;True;523;95.45;2019-05-23 09:18:50.123
cancel;428;;32;;2019-05-23 09:18:50.123
cancel;426;;32;;2019-05-23 09:18:50.123
new;458;False;18;95.9;2019-05-23 09:18:50.123
new;459;True;32;95.65;2019-05-23 09:18:50.124
new;460;True;32;95.65;2019-05-23 09:18:50.124
cancel;441;;77;;2019-05-23 09:18:50.132
cancel;444;;66;;2019-05-23 09:18:50.143
new;461;True;66;95.4;2019-05-23 09:18:50.143
cancel;404;;63;;2019-05-23 09:18:50.145
cancel;355;;250;;2019-05-23 09:18:50.148
cancel;395;;63;;2019-05-23 09:18:50.149
new;462;False;63;96.0;2019-05-23 09:18:50.149
cancel;413;;47;;2019-05-23 09:18:50.151
cancel;421;;50;;2019-05-23 09:18:50.151
cancel;450;;34;;2019-05-23 09:18:50.155
new;463;False;8;95.8;2019-05-23 09:18:50.155
new;464;False;8;95.8;2019-05-23 09:18:50.155
cancel;462;;63;;2019-05-23 09:18:50.177
cancel;464;;8;;2019-05-23 09:18:50.186
cancel;463;;8;;2019-05-23 09:18:50.186
new;465;False;34;96.3;2019-05-23 09:18:50.186
cancel;456;;16;;2019-05-23 09:18:50.187
new;466;False;33;96.35;2019-05-23 09:18:50.187
cancel;385;;250;;2019-05-23 09:18:50.187
new;467;False;250;96.2;2019-05-23 09:18:50.187
cancel;397;;17;;2019-05-23 09:18:50.187
cancel;403;;221;;2019-05-23 09:18:50.299
cancel;402;;202;;2019-05-23 09:18:50.299
cancel;408;;1032;;2019-05-23 09:18:50.440
new;468;True;208;95.55;2019-05-23 09:18:51.361
new;469;False;205;96.05;2019-05-23 09:18:51.361
new;470;True;52;95.65;2019-05-23 09:18:51.361
new;471;False;51;96.05;2019-05-23 09:18:51.361
new;472;False;1093;96.2;2019-05-23 09:18:51.820
new;473;True;32;95.7;2019-05-23 09:18:53.031
new;474;False;63;96.05;2019-05-23 09:18:53.038
new;475;True;63;95.55;2019-05-23 09:18:53.038
cancel;471;;51;;2019-05-23 09:18:53.344
new;476;False;19;95.9;2019-05-23 09:18:53.346
new;477;False;32;96.05;2019-05-23 09:18:54.129
new;478;False;32;96.05;2019-05-23 09:18:54.129
new;479;False;53;96.0;2019-05-23 09:18:54.580
new;480;False;32;96.1;2019-05-23 09:18:55.635
new;481;False;32;96.1;2019-05-23 09:18:55.636
cancel;373;;33;;2019-05-23 09:19:12.741
new;482;True;15;95.75;2019-05-23 09:19:12.743
cancel;432;;32;;2019-05-23 09:19:12.745
cancel;482;;15;;2019-05-23 09:19:12.795
cancel;461;;66;;2019-05-23 09:19:23.497
cancel;445;;66;;2019-05-23 09:19:23.499
new;483;True;15;95.75;2019-05-23 09:19:29.128
modif;377;;1121;;2019-05-23 09:19:40.120
new;484;True;1066;95.5;2019-05-23 09:19:41.500
new;485;True;68;95.4;2019-05-23 09:19:42.745
new;486;False;68;96.25;2019-05-23 09:19:42.745
new;487;True;80;95.75;2019-05-23 09:19:43.339
cancel;476;;19;;2019-05-23 09:19:43.341
new;488;True;19;95.75;2019-05-23 09:19:43.341
cancel;458;;18;;2019-05-23 09:19:43.341
modif;377;;34;;2019-05-23 09:19:43.419
new;489;True;32;95.8;2019-05-23 09:19:43.419
new;490;True;80;95.8;2019-05-23 09:19:43.419
cancel;457;;523;;2019-05-23 09:19:43.420
new;491;True;523;95.5;2019-05-23 09:19:43.420
new;492;True;32;95.7;2019-05-23 09:19:43.421
new;493;True;250;95.5;2019-05-23 09:19:43.423
cancel;470;;52;;2019-05-23 09:19:43.442
cancel;475;;63;;2019-05-23 09:19:43.447
new;494;True;63;95.65;2019-05-23 09:19:43.447
new;495;True;14;95.8;2019-05-23 09:19:43.453
new;496;True;53;95.7;2019-05-23 09:19:44.720
cancel;343;;70;;2019-05-23 09:19:44.721
cancel;490;;80;;2019-05-23 09:19:44.741
cancel;485;;68;;2019-05-23 09:19:44.742
new;497;True;68;95.45;2019-05-23 09:19:44.742
cancel;495;;14;;2019-05-23 09:19:44.759
new;498;False;80;95.95;2019-05-23 09:19:47.939
cancel;497;;68;;2019-05-23 09:20:14.240
cancel;486;;68;;2019-05-23 09:20:14.242
new;499;True;10;95.6;2019-05-23 09:20:19.957
new;500;False;16;95.9;2019-05-23 09:20:25.266
cancel;489;;32;;2019-05-23 09:20:25.268
new;501;True;34;95.3;2019-05-23 09:20:25.268
cancel;391;;250;;2019-05-23 09:20:25.268
new;502;False;32;95.9;2019-05-23 09:20:25.268
cancel;492;;32;;2019-05-23 09:20:25.268
cancel;494;;63;;2019-05-23 09:20:25.293
new;503;True;63;95.6;2019-05-23 09:20:25.293
cancel;496;;53;;2019-05-23 09:20:25.297
new;504;True;51;95.65;2019-05-23 09:20:26.580
new;505;True;65;95.4;2019-05-23 09:20:28.905
new;506;False;65;96.25;2019-05-23 09:20:28.905
new;507;False;32;95.95;2019-05-23 09:20:44.161
cancel;487;;80;;2019-05-23 09:20:44.181
new;508;False;17;95.9;2019-05-23 09:20:44.182
cancel;488;;19;;2019-05-23 09:20:44.183
cancel;483;;15;;2019-05-23 09:20:44.183
cancel;502;;32;;2019-05-23 09:21:16.259
new;509;True;80;95.75;2019-05-23 09:21:16.261
cancel;508;;17;;2019-05-23 09:21:16.261
new;510;True;17;95.75;2019-05-23 09:21:16.261
cancel;501;;34;;2019-05-23 09:21:16.261
new;511;True;33;95.8;2019-05-23 09:21:16.261
new;512;True;80;95.8;2019-05-23 09:21:16.261
cancel;507;;32;;2019-05-23 09:21:16.261
cancel;430;;32;;2019-05-23 09:21:16.261
new;513;True;32;95.7;2019-05-23 09:21:16.264
cancel;498;;80;;2019-05-23 09:21:16.281
cancel;505;;65;;2019-05-23 09:21:16.281
new;514;True;65;95.45;2019-05-23 09:21:16.281
cancel;504;;51;;2019-05-23 09:21:16.284
cancel;500;;16;;2019-05-23 09:21:16.329
new;515;True;57;95.7;2019-05-23 09:21:17.640
new;516;False;80;96.0;2019-05-23 09:21:17.641
new;517;True;150;95.8;2019-05-23 09:21:23.840
cancel;101;;34;;2019-05-23 09:21:29.471
new;518;True;57;95.9;2019-05-23 09:21:29.472
modif;267;;34;;2019-05-23 09:21:29.472
cancel;277;;561;;2019-05-23 09:21:29.472
new;519;False;1181;96.4;2019-05-23 09:21:29.472
new;520;True;8;95.9;2019-05-23 09:21:29.472
cancel;87;;34;;2019-05-23 09:21:29.472
cancel;361;;5;;2019-05-23 09:21:29.472
new;521;True;33;95.85;2019-05-23 09:21:29.472
new;522;True;61;95.9;2019-05-23 09:21:29.473
cancel;271;;19;;2019-05-23 09:21:29.473
new;523;False;523;96.45;2019-05-23 09:21:29.473
cancel;516;;80;;2019-05-23 09:21:29.474
new;524;True;17;95.8;2019-05-23 09:21:29.474
cancel;305;;19;;2019-05-23 09:21:29.474
new;525;True;250;95.6;2019-05-23 09:21:29.474
new;526;False;18;96.0;2019-05-23 09:21:29.475
cancel;491;;523;;2019-05-23 09:21:29.475
new;527;True;523;95.6;2019-05-23 09:21:29.475
cancel;424;;523;;2019-05-23 09:21:29.475
new;528;False;523;96.3;2019-05-23 09:21:29.475
cancel;523;;523;;2019-05-23 09:21:29.475
new;529;False;523;96.65;2019-05-23 09:21:29.475
cancel;436;;32;;2019-05-23 09:21:29.476
cancel;434;;32;;2019-05-23 09:21:29.477
cancel;478;;32;;2019-05-23 09:21:29.479
new;530;True;32;95.8;2019-05-23 09:21:29.482
new;531;True;32;95.8;2019-05-23 09:21:29.482
cancel;467;;250;;2019-05-23 09:21:29.491
cancel;99;;34;;2019-05-23 09:21:29.491
new;532;False;250;96.3;2019-05-23 09:21:29.491
new;533;True;33;95.9;2019-05-23 09:21:29.491
cancel;218;;17;;2019-05-23 09:21:29.493
new;534;True;80;95.85;2019-05-23 09:21:29.493
cancel;514;;65;;2019-05-23 09:21:29.493
new;535;True;65;95.5;2019-05-23 09:21:29.493
cancel;515;;57;;2019-05-23 09:21:29.495
cancel;253;;17;;2019-05-23 09:21:29.495
cancel;479;;53;;2019-05-23 09:21:29.498
cancel;503;;63;;2019-05-23 09:21:29.513
new;536;True;63;95.75;2019-05-23 09:21:29.513
cancel;474;;63;;2019-05-23 09:21:29.514
new;537;False;63;96.1;2019-05-23 09:21:29.514
cancel;145;;7;;2019-05-23 09:21:29.550
new;538;True;12;95.75;2019-05-23 09:21:29.550
cancel;469;;205;;2019-05-23 09:21:29.550
new;539;True;25;95.7;2019-05-23 09:21:29.550
cancel;468;;208;;2019-05-23 09:21:29.573
cancel;472;;1093;;2019-05-23 09:21:29.751
cancel;529;;523;;2019-05-23 09:21:29.768
new;540;False;33;96.45;2019-05-23 09:21:29.768
cancel;537;;63;;2019-05-23 09:21:30.037
new;541;False;80;96.1;2019-05-23 09:21:30.037
new;542;True;54;95.8;2019-05-23 09:21:30.520
new;543;False;55;96.1;2019-05-23 09:21:30.520
new;544;False;1298;96.35;2019-05-23 09:21:30.980
new;545;True;207;95.7;2019-05-23 09:21:30.980
new;546;False;206;96.2;2019-05-23 09:21:30.980
new;547;True;32;95.75;2019-05-23 09:21:30.981
new;548;True;32;95.75;2019-05-23 09:21:30.981
cancel;533;;33;;2019-05-23 09:21:31.080
new;549;False;17;96.15;2019-05-23 09:21:31.082
cancel;535;;65;;2019-05-23 09:21:31.101
new;550;True;65;95.55;2019-05-23 09:21:31.101
new;551;False;63;96.15;2019-05-23 09:21:32.038
cancel;522;;61;;2019-05-23 09:21:32.499
new;552;True;17;95.85;2019-05-23 09:21:32.499
cancel;520;;8;;2019-05-23 09:21:32.517
new;553;True;870;95.4;2019-05-23 09:21:32.517
cancel;493;;250;;2019-05-23 09:21:32.518
cancel;531;;32;;2019-05-23 09:21:32.518
cancel;536;;63;;2019-05-23 09:21:32.540
cancel;542;;54;;2019-05-23 09:21:32.544
new;554;False;32;96.15;2019-05-23 09:21:33.473
new;555;False;32;96.15;2019-05-23 09:21:33.473
new;556;False;33;96.0;2019-05-23 09:21:33.493
new;557;False;17;96.1;2019-05-23 09:21:33.493
cancel;552;;17;;2019-05-23 09:21:33.497
cancel;556;;33;;2019-05-23 09:21:33.633
new;558;True;14;95.85;2019-05-23 09:21:33.636
cancel;526;;18;;2019-05-23 09:21:33.636
new;559;False;523;96.65;2019-05-23 09:21:33.636
cancel;559;;523;;2019-05-23 09:21:33.636
new;560;False;250;96.6;2019-05-23 09:21:33.636
modif;519;;250;;2019-05-23 09:21:33.636
new;561;False;16;96.05;2019-05-23 09:21:33.636
cancel;506;;65;;2019-05-23 09:21:33.656
new;562;False;65;96.4;2019-05-23 09:21:33.656
new;563;True;56;95.75;2019-05-23 09:21:33.657
cancel;551;;63;;2019-05-23 09:21:33.657
cancel;543;;55;;2019-05-23 09:21:33.661
modif;519;;836;;2019-05-23 09:21:33.670
cancel;560;;250;;2019-05-23 09:21:33.719
new;564;False;836;96.55;2019-05-23 09:21:33.719
new;565;False;63;96.2;2019-05-23 09:21:34.038
new;566;True;63;95.7;2019-05-23 09:21:34.038
cancel;558;;14;;2019-05-23 09:21:34.222
new;567;False;32;96.2;2019-05-23 09:21:34.979
new;568;False;32;96.2;2019-05-23 09:21:34.979
new;569;False;56;96.15;2019-05-23 09:21:35.120
new;570;False;32;96.25;2019-05-23 09:21:36.487
new;571;False;32;96.25;2019-05-23 09:21:36.487
new;572;True;32;95.8;2019-05-23 09:21:39.184
new;573;True;17;95.85;2019-05-23 09:21:39.208
new;574;False;17;96.2;2019-05-23 09:21:39.208
new;575;True;14;95.85;2019-05-23 09:21:41.913
cancel;550;;65;;2019-05-23 09:21:42.093
cancel;562;;65;;2019-05-23 09:21:42.095
cancel;575;;14;;2019-05-23 09:21:50.607
cancel;572;;32;;2019-05-23 09:21:52.918
new;576;True;14;95.85;2019-05-23 09:21:55.181
new;577;True;11;95.75;2019-05-23 09:22:00.370
cancel;564;;836;;2019-05-23 09:22:01.339
new;578;False;34;96.0;2019-05-23 09:22:01.339
cancel;534;;80;;2019-05-23 09:22:01.340
new;579;False;90;96.0;2019-05-23 09:22:01.340
cancel;573;;17;;2019-05-23 09:22:01.340
new;580;False;17;96.0;2019-05-23 09:22:01.340
new;581;False;80;96.0;2019-05-23 09:22:01.340
new;582;False;17;96.0;2019-05-23 09:22:01.340
cancel;521;;33;;2019-05-23 09:22:01.340
cancel;576;;14;;2019-05-23 09:22:01.340
new;583;True;595;95.35;2019-05-23 09:22:01.340
cancel;525;;250;;2019-05-23 09:22:01.342
new;584;True;250;95.5;2019-05-23 09:22:01.342
cancel;569;;56;;2019-05-23 09:22:01.342
cancel;524;;17;;2019-05-23 09:22:01.343
new;585;False;32;96.05;2019-05-23 09:22:01.343
new;586;False;32;96.0;2019-05-23 09:22:01.343
cancel;566;;63;;2019-05-23 09:22:01.368
new;587;True;63;95.65;2019-05-23 09:22:01.368
cancel;563;;56;;2019-05-23 09:22:01.371
cancel;545;;207;;2019-05-23 09:22:01.419
new;588;True;207;95.6;2019-05-23 09:22:02.721
new;589;True;57;95.7;2019-05-23 09:22:02.721
new;590;False;53;96.1;2019-05-23 09:22:02.721
cancel;583;;595;;2019-05-23 09:22:16.420
new;591;True;34;95.85;2019-05-23 09:22:16.420
new;592;True;90;95.85;2019-05-23 09:22:16.420
new;593;True;17;95.8;2019-05-23 09:22:16.420
cancel;586;;32;;2019-05-23 09:22:16.421
cancel;578;;34;;2019-05-23 09:22:16.421
cancel;581;;80;;2019-05-23 09:22:16.440
cancel;579;;90;;2019-05-23 09:22:16.440
cancel;582;;17;;2019-05-23 09:22:16.440
cancel;589;;57;;2019-05-23 09:22:16.442
new;594;True;80;95.85;2019-05-23 09:22:16.467
cancel;553;;870;;2019-05-23 09:22:16.469
new;595;True;34;95.9;2019-05-23 09:22:16.469
cancel;585;;32;;2019-05-23 09:22:16.469
new;596;True;250;95.6;2019-05-23 09:22:16.471
new;597;True;32;95.8;2019-05-23 09:22:16.473
cancel;587;;63;;2019-05-23 09:22:16.496
new;598;True;63;95.75;2019-05-23 09:22:16.496
cancel;588;;207;;2019-05-23 09:22:16.980
new;599;True;55;95.8;2019-05-23 09:22:17.900
new;600;True;218;95.7;2019-05-23 09:22:18.361
new;601;True;17;95.85;2019-05-23 09:22:25.574
new;602;True;68;95.55;2019-05-23 09:22:30.176
new;603;False;68;96.35;2019-05-23 09:22:30.176
cancel;595;;34;;2019-05-23 09:22:35.900
new;604;True;870;95.4;2019-05-23 09:22:35.900
cancel;584;;250;;2019-05-23 09:22:35.900
cancel;597;;32;;2019-05-23 09:22:35.901
new;605;False;32;96.05;2019-05-23 09:22:35.908
cancel;599;;55;;2019-05-23 09:22:35.928
cancel;598;;63;;2019-05-23 09:22:35.928
new;606;True;63;95.7;2019-05-23 09:22:35.928
new;607;True;53;95.75;2019-05-23 09:22:37.220
new;608;False;343;96.0;2019-05-23 09:22:39.772
new;609;False;34;96.0;2019-05-23 09:22:39.772
new;610;False;17;96.0;2019-05-23 09:22:39.772
cancel;592;;90;;2019-05-23 09:22:39.773
cancel;594;;80;;2019-05-23 09:22:39.773
cancel;601;;17;;2019-05-23 09:22:39.774
new;611;False;80;96.0;2019-05-23 09:22:39.775
cancel;591;;34;;2019-05-23 09:22:40.593
